image_name,role,ground_truth,defect_type,image_score,image_threshold,pixel_low_threshold,pixel_high_threshold,min_region_area,spatial_sigma,strong_peak,region_mean,region_area,old_verdict,new_verdict,old_local_fail,new_local_fail,old_reason,inference_ms,old_segmentation_ms,new_segmentation_ms,regions,old_iou,new_iou,old_precision,new_precision,old_recall,new_recall,raw_peak_in_defect
Image_28464.jpg,calibration,GOOD,good,0.5223417663574219,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.5223 (threshold: 0.6374),663.3770000189543,0.26620004791766405,2.2342000156641006,[],,,,,,,
Image_28483.jpg,calibration,GOOD,good,0.4632699966430664,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4633 (threshold: 0.6374),650.8834999985993,0.3599999472498894,2.1214999724179506,[],,,,,,,
Image_28492.jpg,calibration,GOOD,good,0.46746479034423827,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4675 (threshold: 0.6374),645.541499950923,0.2853999612852931,2.1655000746250153,[],,,,,,,
Image_28493.jpg,calibration,GOOD,good,0.4650107192993164,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4650 (threshold: 0.6374),676.8090999685228,0.33980002626776695,2.4172000121325254,[],,,,,,,
Image_28498.jpg,calibration,GOOD,good,0.4715028381347656,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4715 (threshold: 0.6374),662.0276999892667,0.3610999556258321,2.469399943947792,[],,,,,,,
Image_28501.jpg,calibration,GOOD,good,0.48570579528808594,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4857 (threshold: 0.6374),671.2744000833482,0.3616000758484006,2.48330004978925,[],,,,,,,
Image_25789_6ae45555__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6092351531982422,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.6092 (threshold: 0.6374),669.8349999496713,0.24860003031790257,2.0488000009208918,[],0.0,0.0,0.0,0.0,0.0,0.0,58.900821685791016
Image_25789_6ae45555__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.7076725006103516,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,69.25804901123047,63.057823181152344,665,FAIL,FAIL,True,True,Score: 0.7077 (threshold: 0.6374),678.8640000158921,1.3333000242710114,2.3932999465614557,"[{""label"": 1, ""area"": 665, ""peak"": 69.25804901123047, ""mean"": 63.057823181152344, ""bbox"": [171, 232, 26, 33]}]",0.4020172910662824,0.7159090909090909,1.0,0.8526315789473684,0.4020172910662824,0.8170028818443804,69.33837890625
Image_25789_6ae45555__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.7186804962158203,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,70.7245101928711,63.95582962036133,2699,FAIL,FAIL,True,True,Score: 0.7187 (threshold: 0.6374),640.7048999099061,1.282599987462163,2.532099955715239,"[{""label"": 1, ""area"": 2699, ""peak"": 70.7245101928711, ""mean"": 63.95582962036133, ""bbox"": [444, 216, 45, 71]}]",0.4111508646392367,0.7479064395033208,1.0,0.9596146721007781,0.4111508646392367,0.7722122838401908,70.7607421875
Image_25789_6ae45555__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.8225395965576172,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,81.10325622558594,67.78964233398438,3550,FAIL,FAIL,True,True,Score: 0.8225 (threshold: 0.6374),653.5426999907941,1.2675999896600842,2.5188999716192484,"[{""label"": 1, ""area"": 3550, ""peak"": 81.10325622558594, ""mean"": 67.78964233398438, ""bbox"": [3, 127, 62, 66]}]",0.7339419628301271,0.6919060052219321,0.9426298157453936,0.7464788732394366,0.768259385665529,0.9044368600682594,81.1488037109375
Image_25793_8f3c7195__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6239330291748046,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.6239 (threshold: 0.6374),676.327700028196,0.24540000595152378,1.9938000477850437,[],0.0,0.0,0.0,0.0,0.0,0.0,60.437198638916016
Image_25793_8f3c7195__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.8075815582275391,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,77.79216766357422,66.30138397216797,1297,FAIL,FAIL,True,True,Score: 0.8076 (threshold: 0.6374),647.6700999774039,1.4196999836713076,2.7457999531179667,"[{""label"": 1, ""area"": 1297, ""peak"": 77.79216766357422, ""mean"": 66.30138397216797, ""bbox"": [290, 298, 38, 44]}]",0.6586538461538461,0.456437933693138,0.6954314720812182,0.456437933693138,0.9256756756756757,1.0,77.90109252929688
Image_25793_8f3c7195__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.6376916122436523,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,FAIL,FAIL,False,False,Score: 0.6377 (threshold: 0.6374),669.0601999871433,0.2723999787122011,2.0631999941542745,[],0.0,0.0,0.0,0.0,0.0,0.0,62.45695114135742
Image_25793_8f3c7195__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.7347328186035156,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,71.35607147216797,63.64139175415039,1930,FAIL,FAIL,True,True,Score: 0.7347 (threshold: 0.6374),654.0310999844223,1.285900012589991,2.5083000073209405,"[{""label"": 1, ""area"": 1930, ""peak"": 71.35607147216797, ""mean"": 63.64139175415039, ""bbox"": [460, 43, 45, 51]}]",0.3033515731874145,0.6549607909989772,1.0,0.9953367875647668,0.3033515731874145,0.6569767441860465,71.41951751708984
Image_28362_5e6d9110__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6786052703857421,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,66.36317443847656,62.07233810424805,1382,FAIL,FAIL,True,True,Score: 0.6786 (threshold: 0.6374),649.3353999685496,1.3186000287532806,2.589399926364422,"[{""label"": 1, ""area"": 1382, ""peak"": 66.36317443847656, ""mean"": 62.07233810424805, ""bbox"": [325, 85, 32, 59]}]",0.24511930585683298,0.3067123958843704,0.7757437070938215,0.45296671490593343,0.26381322957198444,0.48715953307392995,66.40751647949219
Image_28362_5e6d9110__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.8089030456542968,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,78.80119323730469,66.84195709228516,1968,FAIL,FAIL,True,True,Score: 0.8089 (threshold: 0.6374),655.0892000086606,1.4140000566840172,2.769599901512265,"[{""label"": 1, ""area"": 1968, ""peak"": 78.80119323730469, ""mean"": 66.84195709228516, ""bbox"": [245, 201, 43, 60]}]",0.5984293193717277,0.655006558810669,0.9247572815533981,0.7611788617886179,0.6290588882773803,0.8244358833241607,78.87500762939453
Image_28362_5e6d9110__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.6987623596191406,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,68.76055908203125,63.51897048950195,2965,FAIL,FAIL,True,True,Score: 0.6988 (threshold: 0.6374),653.5513000562787,1.208100002259016,2.3855998879298568,"[{""label"": 1, ""area"": 2965, ""peak"": 68.76055908203125, ""mean"": 63.51897048950195, ""bbox"": [27, 312, 46, 77]}]",0.4398092967818832,0.7167300380228137,1.0,0.8900505902192243,0.4398092967818832,0.7863528009535161,68.79132080078125
Image_28362_5e6d9110__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.8290107727050782,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,80.61955261230469,67.08370971679688,3349,FAIL,FAIL,True,True,Score: 0.8290 (threshold: 0.6374),677.6516999816522,1.2882000301033258,2.678399905562401,"[{""label"": 1, ""area"": 3349, ""peak"": 80.61955261230469, ""mean"": 67.08370971679688, ""bbox"": [448, 138, 60, 72]}]",0.6492953130121272,0.7011120151885001,0.939307728781413,0.7718722006569125,0.6777283612726651,0.8843653780362641,80.68659973144531
Image_28369_7598a9de__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6283523559570312,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.6284 (threshold: 0.6374),618.1738999439403,0.2674000570550561,2.1026000613346696,[],0.0,0.0,0.0,0.0,0.0,0.0,61.960575103759766
Image_28369_7598a9de__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.8084022521972656,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,78.33869171142578,67.14665222167969,1457,FAIL,FAIL,True,True,Score: 0.8084 (threshold: 0.6374),682.4569000164047,1.187400077469647,2.6048000436276197,"[{""label"": 1, ""area"": 1457, ""peak"": 78.33869171142578, ""mean"": 67.14665222167969, ""bbox"": [254, 275, 37, 49]}]",0.7692307692307693,0.7201365187713311,0.9157127991675338,0.7240905971173645,0.8278457196613358,0.9924741298212606,78.42058563232422
Image_28369_7598a9de__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.736827621459961,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,72.1006088256836,65.03469848632812,3689,FAIL,FAIL,True,True,Score: 0.7368 (threshold: 0.6374),611.4050999749452,1.2987999944016337,2.7393000200390816,"[{""label"": 1, ""area"": 3689, ""peak"": 72.1006088256836, ""mean"": 65.03469848632812, ""bbox"": [468, 247, 44, 103]}]",0.6701244813278008,0.6895268474215842,0.8959778085991679,0.703171591217132,0.7266591676040495,0.9726284214473191,72.15068054199219
Image_28369_7598a9de__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.6809189605712891,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,64.48822021484375,60.57737350463867,965,FAIL,FAIL,True,True,Score: 0.6809 (threshold: 0.6374),616.2883000215515,1.2151999399065971,2.3979999823495746,"[{""label"": 1, ""area"": 965, ""peak"": 64.48822021484375, ""mean"": 60.57737350463867, ""bbox"": [232, 440, 22, 58]}]",0.01335676625659051,0.3391915641476274,1.0,1.0,0.01335676625659051,0.3391915641476274,64.59278106689453
Image_28373_a9aab16f__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6377024841308594,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,FAIL,FAIL,False,False,Score: 0.6377 (threshold: 0.6374),641.2532000103965,0.3350999904796481,2.2809000220149755,[],0.0,0.0,0.0,0.0,0.0,0.0,62.53868103027344
Image_28373_a9aab16f__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.793159408569336,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,78.0537338256836,66.89177703857422,2015,FAIL,FAIL,True,True,Score: 0.7932 (threshold: 0.6374),632.3958999710158,1.1242000618949533,2.716299961321056,"[{""label"": 1, ""area"": 2015, ""peak"": 78.0537338256836, ""mean"": 66.89177703857422, ""bbox"": [211, 157, 45, 58]}]",0.6976744186046512,0.6904532304725168,0.8885424785658612,0.7106699751861042,0.7645875251509054,0.960429242119383,78.1100845336914
Image_28373_a9aab16f__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.7802775573730468,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,75.93013000488281,66.93724060058594,4106,FAIL,FAIL,True,True,Score: 0.7803 (threshold: 0.6374),636.3966000499204,1.1873000767081976,2.3757999297231436,"[{""label"": 1, ""area"": 4106, ""peak"": 75.93013000488281, ""mean"": 66.93724060058594, ""bbox"": [5, 220, 50, 99]}]",0.6182165257703846,0.589901207464325,0.8102215868477484,0.6544081831466148,0.7228954081632653,0.8568239795918368,75.99140167236328
Image_28373_a9aab16f__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.6411264038085938,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,63.32059097290039,60.66492462158203,1071,FAIL,FAIL,False,True,Score: 0.6411 (threshold: 0.6374),611.4981999853626,0.2579999854788184,2.291899989359081,"[{""label"": 1, ""area"": 1071, ""peak"": 63.32059097290039, ""mean"": 60.66492462158203, ""bbox"": [171, 441, 24, 61]}]",0.0,0.36615384615384616,0.0,1.0,0.0,0.36615384615384616,63.35596466064453
Image_28377_214c066b__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.5929082489013672,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.5929 (threshold: 0.6374),720.091599971056,0.2733999863266945,2.219200017862022,[],0.0,0.0,0.0,0.0,0.0,0.0,57.799991607666016
Image_28377_214c066b__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.8356720733642579,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,81.21607971191406,68.25495147705078,2400,FAIL,FAIL,True,True,Score: 0.8357 (threshold: 0.6374),632.6379999518394,1.475699944421649,2.6999000692740083,"[{""label"": 1, ""area"": 2400, ""peak"": 81.21607971191406, ""mean"": 68.25495147705078, ""bbox"": [151, 250, 46, 68]}]",0.7397196261682243,0.7572435395458105,0.9681957186544342,0.8058333333333333,0.7581417624521073,0.9262452107279694,81.29148864746094
Image_28377_214c066b__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.7457263946533204,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,73.48822784423828,64.9415283203125,3406,FAIL,FAIL,True,True,Score: 0.7457 (threshold: 0.6374),642.9881999501958,1.471000025048852,2.8420999879017472,"[{""label"": 1, ""area"": 3406, ""peak"": 73.48822784423828, ""mean"": 64.9415283203125, ""bbox"": [466, 295, 46, 92]}]",0.5953582240161454,0.6944140197152245,0.9026007139214687,0.7445684086905461,0.6362329259525521,0.9115744069015097,73.5265884399414
Image_28377_214c066b__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.6376578521728515,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,FAIL,FAIL,False,False,Score: 0.6377 (threshold: 0.6374),632.9804999986663,0.4389999667182565,2.156800008378923,[],0.0,0.0,0.0,0.0,0.0,0.0,61.86331558227539
Image_28405_a626cb72__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.4664562225341797,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.4665 (threshold: 0.6374),616.2148000439629,0.2432001056149602,2.557500032708049,[],0.0,0.0,0.0,0.0,0.0,0.0,40.897403717041016
Image_28405_a626cb72__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.7554130554199219,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,74.19628143310547,66.07242584228516,2845,FAIL,FAIL,True,True,Score: 0.7554 (threshold: 0.6374),660.9465000219643,1.7080999678000808,3.3324999967589974,"[{""label"": 1, ""area"": 2845, ""peak"": 74.19628143310547, ""mean"": 66.07242584228516, ""bbox"": [169, 280, 46, 78]}]",0.5350089766606823,0.8272297696396929,1.0,0.9845342706502637,0.5350089766606823,0.8381208856971873,74.23709869384766
Image_28405_a626cb72__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.6399343872070312,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,FAIL,FAIL,False,False,Score: 0.6399 (threshold: 0.6374),646.1335000349209,0.4564999835565686,2.8516999445855618,[],0.0,0.0,0.0,0.0,0.0,0.0,62.53945541381836
Image_28405_a626cb72__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.6734123992919921,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,65.56129455566406,61.644309997558594,1421,FAIL,FAIL,True,True,Score: 0.6734 (threshold: 0.6374),609.6883000573143,1.9509000703692436,3.2725000055506825,"[{""label"": 1, ""area"": 1421, ""peak"": 65.56129455566406, ""mean"": 61.644309997558594, ""bbox"": [171, 439, 30, 66]}]",0.10040983606557377,0.4853142076502732,1.0,1.0,0.10040983606557377,0.4853142076502732,65.61585235595703
Image_28409_05e7fd60__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.7254502868652344,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,69.7584457397461,63.842899322509766,3161,FAIL,FAIL,True,True,Score: 0.7255 (threshold: 0.6374),692.5239000702277,1.4148999471217394,3.415500046685338,"[{""label"": 1, ""area"": 3161, ""peak"": 69.7584457397461, ""mean"": 63.842899322509766, ""bbox"": [356, 144, 88, 75]}]",0.6805324459234608,0.408717624763108,0.708838821490468,0.40936412527681115,0.9445727482678984,0.9961508852963818,69.8402328491211
Image_28409_05e7fd60__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.7452445220947266,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,72.03617858886719,64.08829498291016,1080,FAIL,FAIL,True,True,Score: 0.7452 (threshold: 0.6374),621.8942999839783,1.941499998793006,3.1450000824406743,"[{""label"": 1, ""area"": 1080, ""peak"": 72.03617858886719, ""mean"": 64.08829498291016, ""bbox"": [296, 256, 31, 45]}]",0.451802179379715,0.7364400305576776,1.0,0.8925925925925926,0.451802179379715,0.8080469404861693,72.11956787109375
Image_28409_05e7fd60__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.7633071899414062,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,74.29934692382812,66.16374206542969,3947,FAIL,FAIL,True,True,Score: 0.7633 (threshold: 0.6374),635.5493000010028,1.536599942483008,5.092000006698072,"[{""label"": 1, ""area"": 3947, ""peak"": 74.29934692382812, ""mean"": 66.16374206542969, ""bbox"": [457, 210, 48, 96]}]",0.6712676056338028,0.7046680741262022,0.9119785686949866,0.761084367874335,0.7177710843373494,0.9048192771084337,74.35838317871094
Image_28409_05e7fd60__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.7617797088623047,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,74.31959533691406,65.20403289794922,1925,FAIL,FAIL,True,True,Score: 0.7618 (threshold: 0.6374),613.2856999756768,2.747999969869852,4.304799949750304,"[{""label"": 1, ""area"": 1925, ""peak"": 74.31959533691406, ""mean"": 65.20403289794922, ""bbox"": [459, 18, 47, 50]}]",0.37311901504787964,0.6050976497848395,1.0,0.9496103896103896,0.37311901504787964,0.625170998632011,74.37550354003906
Image_28411_e4618dbb__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6318768310546875,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.6319 (threshold: 0.6374),635.8195999637246,0.26709993835538626,4.077499965205789,[],0.0,0.0,0.0,0.0,0.0,0.0,62.28229522705078
Image_28411_e4618dbb__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.8261803436279297,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,80.78955841064453,68.50369262695312,2599,FAIL,FAIL,True,True,Score: 0.8262 (threshold: 0.6374),628.2367000821978,2.323599997907877,4.61069995071739,"[{""label"": 1, ""area"": 2599, ""peak"": 80.78955841064453, ""mean"": 68.50369262695312, ""bbox"": [246, 176, 50, 68]}]",0.7087967644084934,0.605232781839169,0.7758716104039846,0.605232781839169,0.891290527654164,1.0,80.84838104248047
Image_28411_e4618dbb__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.6708311462402343,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,66.21514129638672,61.73387908935547,1590,FAIL,FAIL,True,True,Score: 0.6708 (threshold: 0.6374),647.8213999653235,4.188999999314547,5.677700042724609,"[{""label"": 1, ""area"": 1590, ""peak"": 66.21514129638672, ""mean"": 61.73387908935547, ""bbox"": [31, 337, 36, 57]}]",0.11502559470039145,0.4787714543812105,1.0,1.0,0.11502559470039145,0.4787714543812105,66.24850463867188
Image_28411_e4618dbb__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.67477294921875,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,66.58660888671875,62.17201232910156,1481,FAIL,FAIL,True,True,Score: 0.6748 (threshold: 0.6374),634.8009000066668,2.707399893552065,5.117699969559908,"[{""label"": 1, ""area"": 1481, ""peak"": 66.58660888671875, ""mean"": 62.17201232910156, ""bbox"": [82, 440, 31, 62]}]",0.1637047163362953,0.49440488301119023,1.0,0.9844699527346388,0.1637047163362953,0.49829118250170884,66.62752532958984
Image_28416_59beaa3a__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6635255432128906,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,64.3541259765625,61.10187530517578,1204,FAIL,FAIL,True,True,Score: 0.6635 (threshold: 0.6374),669.989199959673,2.6331000262871385,4.3515999568626285,"[{""label"": 1, ""area"": 1204, ""peak"": 64.3541259765625, ""mean"": 61.10187530517578, ""bbox"": [150, 196, 49, 44]}]",0.0691609977324263,0.582701062215478,1.0,0.6378737541528239,0.0691609977324263,0.8707482993197279,64.41480255126953
Image_28416_59beaa3a__spot.png,calibration,SYNTHETIC_DEFECT,spot,0.7861212921142579,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,75.90681457519531,65.87010955810547,1596,FAIL,FAIL,True,True,Score: 0.7861 (threshold: 0.6374),643.3608999941498,2.3629000643268228,5.041099968366325,"[{""label"": 1, ""area"": 1596, ""peak"": 75.90681457519531, ""mean"": 65.87010955810547, ""bbox"": [169, 341, 40, 52]}]",0.6700804681784931,0.7572115384615384,0.9591623036649215,0.7894736842105263,0.6897590361445783,0.9487951807228916,75.99363708496094
Image_28416_59beaa3a__chip.png,calibration,SYNTHETIC_DEFECT,chip,0.7154519653320313,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,70.58370208740234,64.43733978271484,3060,FAIL,FAIL,True,True,Score: 0.7155 (threshold: 0.6374),632.4690000619739,3.1714000506326556,5.847099935635924,"[{""label"": 1, ""area"": 3060, ""peak"": 70.58370208740234, ""mean"": 64.43733978271484, ""bbox"": [22, 203, 44, 84]}]",0.47890602269421007,0.5741792150086399,0.9320498301245753,0.7601307189542483,0.4962315345191438,0.7012360566777208,70.61097717285156
Image_28416_59beaa3a__pin_discoloration.png,calibration,SYNTHETIC_DEFECT,pin_discoloration,0.6705775451660156,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,64.55538177490234,61.14452362060547,1146,FAIL,FAIL,True,True,Score: 0.6706 (threshold: 0.6374),623.3900999650359,2.098000026308,4.584999987855554,"[{""label"": 1, ""area"": 1146, ""peak"": 64.55538177490234, ""mean"": 61.14452362060547, ""bbox"": [156, 439, 21, 63]}]",0.019145299145299145,0.39179487179487177,1.0,1.0,0.019145299145299145,0.39179487179487177,64.63341522216797
Image_28419_3422f0eb__scratch.png,calibration,SYNTHETIC_DEFECT,scratch,0.6371330261230469,0.6373954391479493,57.91242727279665,62.90890884399414,1,0.8,,,0,PASS,PASS,False,False,Score: 0.6371 (threshold: 0.6374),633.8761000661179,0.4208999453112483,8.115699980407953,[],0.0,0.0,0.0,0.0,0.0,0.0,60.41318893432617
